No.,Ticker,IPO Date
529,JDZG,5/15/2024
530,RAY,5/15/2024
531,BTOC,5/14/2024
532,MKZR,5/14/2024
533,BKHA,5/13/2024
534,ZK,5/10/2024
535,PAL,5/9/2024
536,SVCO,5/9/2024
537,NNE,5/8/2024
538,IBAC,5/1/2024
539,VIK,5/1/2024
540,ZONE,4/26/2024
541,LOAR,4/25/2024
542,MRX,4/25/2024
543,RBRK,4/25/2024
544,NCI,4/23/2024
545,MFI,4/22/2024
546,YYGH,4/22/2024
547,TRSG,4/19/2024
548,CDTG,4/18/2024
549,CTRI,4/18/2024
550,IBTA,4/18/2024
551,MTEN,4/18/2024
552,SUPX,4/17/2024
553,TWG,4/16/2024
554,DYCQ,4/12/2024
555,ULS,4/12/2024
556,PACS,4/11/2024
557,MNDR,4/10/2024
558,CTNM,4/5/2024
559,ZOOZ,4/5/2024
560,MAMO,4/2/2024
561,ZBAO,4/2/2024
562,BOLD,3/28/2024
563,LEGT,3/28/2024
564,MMA,3/28/2024
565,UBXG,3/28/2024
566,GEV,3/27/2024
567,DXYZ,3/26/2024
568,SOLV,3/26/2024
569,AUNA,3/22/2024
570,LOBO,3/21/2024
571,RDDT,3/21/2024
572,ALAB,3/20/2024
573,INTJ,3/20/2024
574,HBNB,3/11/2024
575,SERV,3/7/2024
576,RYDE,3/6/2024
577,LGCL,3/5/2024
578,SMXT,2/27/2024
579,PTHS,2/16/2024
580,UMAC,2/14/2024
581,BBOT,2/9/2024
582,MGX,2/9/2024
583,TBBB,2/9/2024
584,TELO,2/9/2024
585,KYTX,2/8/2024
586,PMNT,2/8/2024
587,AHR,2/7/2024
588,ANRO,2/2/2024
589,GUTS,2/2/2024
590,AS,2/1/2024
591,FBLG,1/31/2024
592,AMIX,1/29/2024
593,AVBP,1/26/2024
594,BTSG,1/26/2024
595,HAO,1/26/2024
596,MDCX,1/26/2024
597,CGON,1/25/2024
598,NCDL,1/25/2024
599,YIBO,1/25/2024
600,CORZ,1/24/2024
601,JL,1/24/2024
602,MSDL,1/24/2024
603,SUGP,1/24/2024
604,AFJK,1/22/2024
605,KSPI,1/19/2024
606,CCTG,1/18/2024
607,PSBD,1/18/2024
608,SYNX,1/12/2024
609,PEW,1/11/2024
610,SDHC,1/11/2024
611,ROMA,1/9/2024
612,ANSC,1/3/2024
613,BAYA,12/29/2023
614,NBBK,12/28/2023
615,TIC,12/28/2023
616,CDLR,12/19/2023
617,LGCB,12/19/2023
618,ZKH,12/15/2023
619,INHD,12/14/2023
620,GSIW,12/1/2023
621,FEBO,11/30/2023
622,QETA,11/30/2023
623,WS,11/28/2023
624,SPKL,11/27/2023
625,ELAB,11/21/2023
626,DDC,11/17/2023
627,RR,11/17/2023
628,MURA,11/16/2023
629,SGN,11/14/2023
630,SHIM,11/14/2023
